Date,Open,High,Low,Close,Adj Close,Volume
2018-03-19,198.0399932861328,198.0800018310547,195.5500030517578,196.72000122070312,157.07296752929688,840200
2018-03-20,196.89999389648438,198.64999389648438,196.52000427246094,198.02999877929688,158.118896484375,886800
2018-03-21,198.25,199.60000610351562,196.14999389648438,198.52000427246094,158.51016235351562,1108300
2018-03-22,198.32000732421875,199.89999389648438,195.61000061035156,195.69000244140625,156.25050354003906,1045900
2018-03-23,195.7100067138672,197.2899932861328,192.66000366210938,193.0500030517578,154.14259338378906,850400
2018-03-26,194.27999877929688,196.94000244140625,193.52000427246094,196.61000061035156,156.98509216308594,703800
2018-03-27,197.0,199.8300018310547,194.25999450683594,198.10000610351562,158.17477416992188,921700
2018-03-28,198.66000366210938,203.82000732421875,198.02000427246094,202.1199951171875,161.38461303710938,1249500
2018-03-29,202.08999633789062,202.89999389648438,199.25999450683594,200.38999938964844,160.00326538085938,986800
2018-04-02,201.0500030517578,201.88999938964844,198.02000427246094,199.41000366210938,159.22079467773438,762700
2018-04-03,199.4199981689453,201.6699981689453,197.27999877929688,200.6199951171875,160.18690490722656,694600
2018-04-04,200.35000610351562,204.75,199.69000244140625,204.0399932861328,162.91763305664062,896200
2018-04-05,203.58999633789062,203.58999633789062,199.3800048828125,201.36000061035156,160.7777557373047,863300
2018-04-06,201.60000610351562,202.83999633789062,198.80999755859375,199.27999877929688,159.11695861816406,724200
2018-04-09,199.60000610351562,201.60000610351562,198.7899932861328,199.82000732421875,159.5481414794922,806500
2018-04-10,199.9499969482422,202.1999969482422,199.6699981689453,200.4499969482422,160.0511932373047,701500
2018-04-11,199.89999389648438,201.57000732421875,198.5,198.67999267578125,158.63792419433594,581900
2018-04-12,198.69000244140625,198.8699951171875,195.38999938964844,196.30999755859375,156.7455596923828,718200
2018-04-13,196.74000549316406,197.3300018310547,195.38999938964844,197.27999877929688,157.52005004882812,654700
2018-04-16,198.25,198.8000030517578,196.35000610351562,197.08999633789062,157.3683624267578,755600
2018-04-17,198.0,199.57000732421875,196.86000061035156,198.57000732421875,158.55010986328125,778300
2018-04-18,199.1699981689453,199.3800048828125,197.60000610351562,197.9199981689453,158.03111267089844,596400
2018-04-19,197.36000061035156,197.5,192.25999450683594,193.7899932861328,154.73342895507812,734500
2018-04-20,194.42999267578125,194.7899932861328,192.2100067138672,192.75,153.9030303955078,970000
2018-04-23,193.33999633789062,193.41000366210938,192.02000427246094,192.88999938964844,154.01480102539062,786500
2018-04-24,192.42999267578125,194.52999877929688,192.0500030517578,193.75999450683594,154.70950317382812,998400
2018-04-25,193.38999938964844,195.11000061035156,192.19000244140625,193.7100067138672,154.66954040527344,748600
2018-04-26,196.5,203.1199951171875,195.66000366210938,199.82000732421875,159.5481414794922,1829300
2018-04-27,199.25,203.24000549316406,198.3800048828125,202.4499969482422,161.64808654785156,748000
2018-04-30,203.35000610351562,203.97999572753906,201.57000732421875,201.77999877929688,161.1131134033203,896500
2018-05-01,201.83999633789062,205.64999389648438,200.67999267578125,204.5,163.28492736816406,1253200
2018-05-02,203.27000427246094,206.0,201.11000061035156,204.69000244140625,163.43666076660156,858500
2018-05-03,205.17999267578125,207.25,203.89999389648438,205.91000366210938,164.41078186035156,1156500
2018-05-04,205.5800018310547,208.07000732421875,205.0800018310547,207.38999938964844,165.5924835205078,495100
2018-05-07,207.33999633789062,210.24000549316406,206.08999633789062,209.97999572753906,167.66049194335938,851000
2018-05-08,210.0,210.83999633789062,209.1699981689453,210.02999877929688,167.70045471191406,1118000
2018-05-09,210.47999572753906,211.5800018310547,209.1999969482422,211.5399932861328,168.9060516357422,549800
2018-05-10,212.38999938964844,213.9199981689453,211.5,211.85000610351562,169.15359497070312,653900
2018-05-11,212.67999267578125,213.14999389648438,211.27000427246094,211.60000610351562,168.9540252685547,698200
2018-05-14,211.47000122070312,212.69000244140625,208.00999450683594,209.44000244140625,167.2293243408203,658700
2018-05-15,207.8000030517578,208.86000061035156,205.30999755859375,205.91000366210938,164.41078186035156,957300
2018-05-16,206.9600067138672,207.47000122070312,204.74000549316406,205.60000610351562,164.16323852539062,598800
2018-05-17,204.6199951171875,205.60000610351562,203.30999755859375,203.83999633789062,162.7579345703125,597700
2018-05-18,204.10000610351562,205.02000427246094,201.83999633789062,203.58999633789062,162.55833435058594,784100
2018-05-21,204.10000610351562,205.8699951171875,202.3800048828125,204.89999389648438,163.60427856445312,563200
2018-05-22,204.75,205.25999450683594,203.3800048828125,204.11000061035156,162.97352600097656,616100
2018-05-23,204.8699951171875,207.80999755859375,204.8000030517578,206.6699981689453,165.017578125,571700
2018-05-24,206.94000244140625,207.7899932861328,205.97000122070312,207.13999938964844,165.39285278320312,563900
2018-05-25,208.1199951171875,209.32000732421875,207.24000549316406,208.49000549316406,166.4708251953125,439700
2018-05-29,208.47000122070312,209.94000244140625,207.4600067138672,209.85000610351562,167.5566864013672,883200
2018-05-30,209.6199951171875,212.8699951171875,209.07000732421875,212.22999572753906,169.45703125,506800
2018-05-31,211.00999450683594,212.67999267578125,209.86000061035156,211.83999633789062,169.14564514160156,1553200
2018-06-01,211.9499969482422,212.11000061035156,210.0,211.6199951171875,168.969970703125,559800
2018-06-04,212.5,214.0500030517578,211.3300018310547,214.0500030517578,170.9102325439453,582000
2018-06-05,214.30999755859375,215.39999389648438,212.72000122070312,212.8800048828125,169.9760284423828,810700
2018-06-06,212.55999755859375,214.5500030517578,212.02999877929688,213.60000610351562,170.5509033203125,695700
2018-06-07,214.2100067138672,215.5399932861328,213.10000610351562,215.13999938964844,171.7805633544922,834300
2018-06-08,215.3800048828125,216.75999450683594,214.32000732421875,216.5500030517578,172.9063720703125,769700
2018-06-11,216.61000061035156,217.33999633789062,215.44000244140625,216.63999938964844,172.97824096679688,767700
2018-06-12,214.5,216.64999389648438,213.77000427246094,215.9199981689453,174.00978088378906,813300
2018-06-13,216.6300048828125,217.49000549316406,212.08999633789062,212.32000732421875,171.10858154296875,701600
2018-06-14,212.50999450683594,215.60000610351562,212.50999450683594,214.4600067138672,172.8332061767578,634700
2018-06-15,215.0500030517578,216.75,213.75,214.02000427246094,172.47860717773438,1313900
2018-06-18,213.9199981689453,215.6199951171875,212.8000030517578,214.67999267578125,173.01048278808594,627300
2018-06-19,213.47999572753906,218.35000610351562,213.4199981689453,217.07000732421875,174.93655395507812,1145400
2018-06-20,217.13999938964844,219.10000610351562,216.49000549316406,218.52999877929688,176.11318969726562,757400
2018-06-21,218.27000427246094,222.02999877929688,217.92999267578125,221.83999633789062,178.7806854248047,1002000
2018-06-22,221.8000030517578,226.25,221.1999969482422,225.9600067138672,182.10098266601562,1176300
2018-06-25,225.35000610351562,226.25,223.4199981689453,225.64999389648438,181.8511962890625,1137700
2018-06-26,225.8300018310547,229.72000122070312,224.5399932861328,229.0,184.5509490966797,1732200
2018-06-27,228.99000549316406,230.08999633789062,226.8300018310547,227.1999969482422,183.10035705566406,1251500
2018-06-28,226.7899932861328,229.6199951171875,226.7899932861328,228.92999267578125,184.49453735351562,817700
2018-06-29,228.05999755859375,229.47000122070312,225.9499969482422,226.86000061035156,182.82630920410156,1237800
2018-07-02,226.86000061035156,228.69000244140625,223.67999267578125,226.33999633789062,182.40724182128906,710700
2018-07-03,226.5800018310547,230.94000244140625,225.3000030517578,229.44000244140625,184.90554809570312,578000
2018-07-05,229.42999267578125,232.92999267578125,228.8699951171875,232.7100067138672,187.54083251953125,717500
2018-07-06,233.14999389648438,234.89999389648438,231.2899932861328,232.2100067138672,187.13787841796875,933300
2018-07-09,232.38999938964844,232.38999938964844,226.86000061035156,229.63999938964844,185.0667266845703,1002000
2018-07-10,230.3300018310547,232.3000030517578,228.9600067138672,230.7100067138672,185.92901611328125,882000
2018-07-11,230.16000366210938,231.4199981689453,229.1199951171875,229.57000732421875,185.0103302001953,818000
2018-07-12,230.25999450683594,230.50999450683594,228.9499969482422,229.52000427246094,184.97003173828125,757300
2018-07-13,229.94000244140625,230.72999572753906,227.67999267578125,228.0800018310547,183.8095245361328,500600
2018-07-16,226.0,226.72999572753906,223.50999450683594,225.5399932861328,181.7625274658203,842700
2018-07-17,226.13999938964844,226.4600067138672,219.42999267578125,219.72000122070312,177.0721893310547,1525100
2018-07-18,219.55999755859375,220.67999267578125,217.77999877929688,219.13999938964844,176.6047821044922,972900
2018-07-19,219.13999938964844,223.38999938964844,218.99000549316406,222.4600067138672,179.28038024902344,953100
2018-07-20,222.4600067138672,222.4600067138672,220.22999572753906,222.1199951171875,179.00637817382812,590900
2018-07-23,221.66000366210938,222.35000610351562,219.9600067138672,220.6199951171875,177.79750061035156,561800
2018-07-24,220.36000061035156,221.24000549316406,218.80999755859375,219.33999633789062,176.76596069335938,890500
2018-07-25,219.97000122070312,220.4199981689453,218.82000732421875,219.6699981689453,177.0319061279297,1085000
2018-07-26,220.75999450683594,221.6199951171875,218.5399932861328,219.0800018310547,176.55645751953125,853200
2018-07-27,219.97000122070312,219.97000122070312,214.49000549316406,215.36000061035156,173.5584716796875,1127500
2018-07-30,216.27999877929688,216.88999938964844,214.10000610351562,214.5,172.8654327392578,1116300
2018-07-31,215.30999755859375,218.0500030517578,214.8000030517578,217.8300018310547,175.54908752441406,2450300
2018-08-01,211.00999450683594,217.91000366210938,210.3800048828125,217.47999572753906,175.2669677734375,2014200
2018-08-02,201.0500030517578,212.10000610351562,201.0500030517578,210.2100067138672,169.4081268310547,2055000
2018-08-03,210.8000030517578,215.5,210.74000549316406,213.97999572753906,172.44635009765625,1604800
2018-08-06,213.97999572753906,216.5399932861328,213.47999572753906,215.82000732421875,173.92919921875,790100
2018-08-07,215.83999633789062,217.44000244140625,214.85000610351562,216.85000610351562,174.75930786132812,680800
2018-08-08,216.9199981689453,218.86000061035156,216.0399932861328,217.22000122070312,175.05746459960938,857200
2018-08-09,217.50999450683594,218.1699981689453,215.16000366210938,215.7899932861328,173.90501403808594,675000
2018-08-10,215.19000244140625,217.22999572753906,214.22999572753906,214.72999572753906,173.05078125,526700
2018-08-13,214.72999572753906,216.50999450683594,214.1999969482422,215.1999969482422,173.42955017089844,499300
2018-08-14,214.9199981689453,216.57000732421875,214.5500030517578,215.92999267578125,174.0178680419922,670500
2018-08-15,216.36000061035156,219.47999572753906,215.66000366210938,219.2100067138672,176.66119384765625,831900
2018-08-16,219.1300048828125,221.55999755859375,218.77000427246094,220.8699951171875,177.99899291992188,710000
2018-08-17,221.5500030517578,223.8300018310547,220.9499969482422,223.57000732421875,180.17494201660156,1388100
