Date,Open,High,Low,Close,Adj Close,Volume
2008-01-02,104.19693756103516,104.19693756103516,99.58891296386719,100.08604431152344,58.99959945678711,9940661
2008-01-03,100.21988677978516,100.9273452758789,99.40726470947266,100.28680419921875,59.11795425415039,7875229
2008-01-04,99.37858581542969,99.37858581542969,96.06118774414062,96.68260192871094,56.993316650390625,11542192
2008-01-07,95.84130096435547,96.55831909179688,94.6749496459961,95.65009307861328,56.38467788696289,13232318
2008-01-08,95.65009307861328,95.96558380126953,92.8967514038086,93.29827880859375,54.99827575683594,9868382
2008-01-09,93.46080017089844,94.7896728515625,92.88719177246094,93.98661804199219,55.404022216796875,11424517
2008-01-10,93.1070785522461,96.42447662353516,92.87763214111328,95.52581024169922,56.311370849609375,11123896
2008-01-11,94.83747863769531,95.08604431152344,92.77246856689453,93.37476348876953,55.04337692260742,9372055
2008-01-14,100.3919677734375,100.94646453857422,96.8738021850586,98.4034423828125,58.00772476196289,18837832
2008-01-15,97.54302215576172,100.03823852539062,96.77820587158203,97.35181427001953,57.387794494628906,12164457
2008-01-16,95.73613739013672,98.33651733398438,95.73613739013672,97.16061401367188,57.27509307861328,13265058
2008-01-17,97.51434326171875,98.90057373046875,95.65009307861328,96.65392303466797,56.97637176513672,12482964
2008-01-18,102.02677154541016,102.02677154541016,97.99235534667969,98.85277557373047,58.27259063720703,24969798
2008-01-22,94.216064453125,98.55640411376953,94.216064453125,96.76863861083984,57.044029235839844,15825457
2008-01-23,95.24856567382812,101.66348266601562,94.16825866699219,101.43403625488281,59.79421615600586,20489153
2008-01-24,101.70172119140625,102.78202819824219,100.07648468017578,102.20841217041016,60.25069046020508,13624882
2008-01-25,103.04971313476562,103.04971313476562,99.52198791503906,99.92351531982422,58.9037971496582,10486568
2008-01-28,99.84703826904297,101.11854553222656,99.26386260986328,100.36328887939453,59.16301345825195,8219991
2008-01-29,100.86042022705078,102.1032485961914,100.0,101.43403625488281,59.79421615600586,6920545
2008-01-30,101.19503021240234,102.9158706665039,100.24856567382812,101.00382232666016,59.54063415527344,7772931
2008-01-31,99.62715148925781,103.22179412841797,99.13957977294922,102.39962005615234,60.36343765258789,9471112
2008-02-01,102.44741821289062,104.58891296386719,101.20458984375,104.2829818725586,61.473628997802734,8417267
2008-02-04,103.8910140991211,104.20649719238281,102.51434326171875,103.18355560302734,60.8255500793457,6260833
2008-02-05,102.35181427001953,103.29827880859375,100.07648468017578,100.40152740478516,59.185577392578125,9465149
2008-02-06,100.43020629882812,101.806884765625,99.02485656738281,99.03441619873047,58.602901458740234,8645922
2008-02-07,98.36520385742188,99.42638397216797,96.17591094970703,97.83938598632812,57.89574432373047,11773567
2008-02-08,97.69598388671875,99.11090087890625,97.58126068115234,98.7284927368164,58.42186737060547,6365538
2008-02-11,98.5181655883789,100.90821838378906,98.34607696533203,100.51625061035156,59.47977066040039,6378822
2008-02-12,100.53536987304688,102.60993957519531,100.0956039428711,101.84512329101562,60.2661018371582,8002109
2008-02-13,102.41873931884766,104.13957977294922,102.1032485961914,103.65200805664062,61.33528518676758,6912177
2008-02-14,103.193115234375,103.7284927368164,100.86042022705078,101.46271514892578,60.039833068847656,7678268
2008-02-15,100.64053344726562,101.57743835449219,100.38240814208984,101.49139404296875,60.05678939819336,6522438
2008-02-19,102.23709106445312,102.88719177246094,100.03823852539062,100.38240814208984,59.40053176879883,7715714
2008-02-20,100.79350280761719,103.45124053955078,99.93307495117188,103.1070785522461,61.01283264160156,8023866
2008-02-21,103.34607696533203,104.78011322021484,101.74951934814453,102.22753143310547,60.49237060546875,8711088
2008-02-22,102.42829895019531,103.70936584472656,101.06118774414062,103.31739807128906,61.137290954589844,8281391
